rptyy,evyy,StateAbbreviation,BinnedClaim1
1978,1978,NY,Miscellaneous Social Issues
1978,1978,MA,International Human and Civil Rights/Democratization
1978,1978,CT,Miscellaneous Social Issues
1978,1978,DC,Miscellaneous Social Issues
1978,1978,NY,Miscellaneous Social Issues
1978,1978,MI,Animal Rights
1978,1978,OH,Anti-Ethnic Attacks/Hate or Bias Crimes
1978,1978,DC,Other
1978,1978,DC,Other
1978,1978,CO,Peace Movement
1978,1978,CT,Peace Movement
1978,1978,NH,International Human and Civil Rights/Democratization
1978,1978,MA,International Human and Civil Rights/Democratization
1978,1978,MI,International Human and Civil Rights/Democratization
1978,1978,DC,Small or Family Farmers or Organic Movement (Not Farm-workers)
1978,1978,SC,Anti-Nuclear (Power) Movement
1978,1978,CO,Anti-Nuclear (Power) Movement
1978,1978,LA,Anti-Nuclear (Power) Movement
1978,1978,MS,Civil Rights--African American
1978,1978,MS,Civil Rights--African American
1978,1978,NY,Other
1978,1978,IL,Feminist or Womenês Movement
1978,1978,NY,Miscellaneous Social Issues
1978,1978,OH,Miscellaneous Social Issues
1978,1978,AL,Civil Rights--African American
1978,1978,NY,Civil Rights - Senior Citizens
1978,1978,NY,Other
1978,1978,NY,Other
1978,1978,FL,Environmental or Green Movement (excluding nuclear power)
1978,1978,NJ,Environmental or Green Movement (excluding nuclear power)
1978,1978,DE,Environmental or Green Movement (excluding nuclear power)
1978,1978,TX,Environmental or Green Movement (excluding nuclear power)
1978,1978,NY,Environmental or Green Movement (excluding nuclear power)
1978,1978,DC,Environmental or Green Movement (excluding nuclear power)
1978,1978,LA,Environmental or Green Movement (excluding nuclear power)
1978,1978,DC,Environmental or Green Movement (excluding nuclear power)
1978,1978,GA,Environmental or Green Movement (excluding nuclear power)
1978,1978,ME,Environmental or Green Movement (excluding nuclear power)
1978,1976,DC,Civil Rights_ Pan Latino
1978,1978,MS,Civil Rights--African American
1978,1978,MS,Civil Rights--African American
1978,1978,MS,Civil Rights--African American
1978,1978,MS,Civil Rights--African American
1978,1974,NY,Miscellaneous Social Issues
1978,1978,NY,Miscellaneous Social Issues
1978,1978,NY,Miscellaneous Social Issues
1978,1978,TX,Environmental or Green Movement (excluding nuclear power)
1978,1978,AL,Other
1978,1977,NY,Miscellaneous Social Issues
1978,1978,NY,Miscellaneous Social Issues
1978,,NY,Miscellaneous Social Issues
1978,1978,NY,International Human and Civil Rights/Democratization
1978,1978,CO,Anti-Nuclear (Power) Movement
1978,1978,TX,Civil Rights--Mexican Americans
1978,1978,NY,Miscellaneous Social Issues
1978,1978,UT,Miscellaneous Social Issues
1978,1978,NY,Miscellaneous Social Issues
1978,1978,OH,Miscellaneous Social Issues
1978,1978,NY,Environmental or Green Movement (excluding nuclear power)
1978,1978,NJ,International Human and Civil Rights/Democratization
1978,1978,NY,International Human and Civil Rights/Democratization
1978,1978,MA,Feminist or Womenês Movement
1978,1978,NH,Anti-Nuclear (Power) Movement
1978,1978,NY,Other
1978,1978,MI,Environmental or Green Movement (excluding nuclear power)
1978,1978,CA,Other
1978,1978,CA,Other
1978,1978,OH,Miscellaneous Social Issues
1978,1978,IL,Other
1978,1975,NY,Other
1978,1978,DC,Peace Movement
1978,1978,DC,Peace Movement
1978,1978,ME,Civil Rights--Native Americans
1978,1978,NY,Miscellaneous Social Issues
1978,1977,NY,Miscellaneous Social Issues
1978,1978,NY,Miscellaneous Social Issues
1978,1978,DC,Other
1978,1978,NY,International Human and Civil Rights/Democratization
1978,1978,TX,Other
1978,1975,RI,Feminist or Womenês Movement
1978,1978,NY,Miscellaneous Social Issues
1978,1978,IL,International Human and Civil Rights/Democratization
1978,1978,DC,Environmental or Green Movement (excluding nuclear power)
1978,1978,NY,Miscellaneous Social Issues
1978,1978,AL,Abortion
1978,1977,NY,Other
1978,1978,NY,Environmental or Green Movement (excluding nuclear power)
1978,1978,DC,International Human and Civil Rights/Democratization
1978,1978,CA,Environmental or Green Movement (excluding nuclear power)
1978,1978,CA,Environmental or Green Movement (excluding nuclear power)
1978,1978,NY,Peace Movement
1978,1978,NY,International Human and Civil Rights/Democratization
1978,1975,NY,Civil Rights_ Pan Latino
1978,1978,DC,Civil Rights_ Pan Latino
1978,1978,NY,Civil Rights_ Pan Latino
1978,1978,NJ,Civil Rights_ Pan Latino
1978,1978,NY,Civil Rights_ Pan Latino
1978,1978,OR,Civil Rights--Gay and Lesbian
1978,1978,WA,Anti-Nuclear (Power) Movement
1978,1978,CT,Anti-Nuclear (Power) Movement
1978,1978,MI,Anti-Ethnic Attacks/Hate or Bias Crimes
1978,1978,WA,Anti-Nuclear (Power) Movement
1978,1978,NJ,Civil Rights--African American
1978,1978,NE,Animal Rights
1978,1978,DC,Other
1978,1978,CA,Civil Rights--African American
1978,1978,DC,Miscellaneous Social Issues
1978,1978,DC,Anti-Nuclear (Power) Movement
1978,1978,MD,Other
1978,1978,NJ,Miscellaneous Social Issues
1978,1977,CT,Civil Rights--African American
1978,1977,CT,Other
1978,1978,GA,Miscellaneous Social Issues
1978,,MA,Miscellaneous Social Issues
1978,1978,IL,Feminist or Womenês Movement
1978,1978,CA,Civil Rights--African American
1978,1978,NY,Anti-Nuclear (Power) Movement
1978,1978,UT,Feminist or Womenês Movement
1978,1978,CA,Civil Rights--Gay and Lesbian
1978,1978,NY,Civil Rights--African American
1978,1978,NY,Peace Movement
1978,1978,NY,Peace Movement
1978,1978,NY,Peace Movement
1978,1978,NY,Peace Movement
1978,1978,NY,Peace Movement
1978,1978,NY,Peace Movement
1978,1978,NY,Abortion
1978,1978,NY,Abortion
1978,1978,NY,Peace Movement
1978,,NY,Miscellaneous Social Issues
1978,1978,MI,Environmental or Green Movement (excluding nuclear power)
1978,1978,NY,International Human and Civil Rights/Democratization
1978,1978,NY,International Human and Civil Rights/Democratization
1978,1978,NY,International Human and Civil Rights/Democratization
1978,1978,NY,International Human and Civil Rights/Democratization
1978,1978,OH,Miscellaneous Social Issues
1978,1978,NY,Miscellaneous Social Issues
1978,1978,ME,Environmental or Green Movement (excluding nuclear power)
1978,,NY,Civil Rights -- Undifferentiated Minority Groups
1978,1978,MI,Miscellaneous Social Issues
1978,1978,NE,Miscellaneous Social Issues
1978,1978,IL,Civil Rights--Gay and Lesbian
1978,1978,IL,Miscellaneous Social Issues
1978,1978,ME,Civil Rights--Native Americans
1978,1978,IL,Anti-Ethnic Attacks/Hate or Bias Crimes
1978,1977,IL,Miscellaneous Social Issues
1978,1978,NY,Other
1978,1978,NY,Miscellaneous Social Issues
1978,1978,IL,Anti-Ethnic Attacks/Hate or Bias Crimes
1978,1978,IL,Anti-Ethnic Attacks/Hate or Bias Crimes
1978,1978,IL,Miscellaneous Social Issues
1978,1978,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1978,1978,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1978,1978,IL,Miscellaneous Social Issues
1978,1978,IL,Anti-Ethnic Attacks/Hate or Bias Crimes
1978,1978,IL,Anti-Ethnic Attacks/Hate or Bias Crimes
1978,1977,IL,Anti-Ethnic Attacks/Hate or Bias Crimes
1978,1978,NY,Miscellaneous Social Issues
1978,1978,NY,Miscellaneous Social Issues
1978,1978,NJ,Miscellaneous Social Issues
1978,1978,MS,Civil Rights--African American
1978,1978,MS,Civil Rights--African American
1978,1978,MS,Civil Rights--African American
1978,1978,MS,Anti-Ethnic Attacks/Hate or Bias Crimes
1978,1978,NY,Peace Movement
1978,1978,NY,Peace Movement
1978,1978,NY,Peace Movement
1978,1978,NY,Other
1978,1978,NJ,Miscellaneous Social Issues
1978,,NJ,Abortion
1978,1978,NJ,Abortion
1978,,DC,Civil Rights--Disabled
1978,,DC,Miscellaneous Social Issues
1978,,DC,Civil Rights--Disabled
1978,1978,KY,Miscellaneous Social Issues
1978,1978,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1978,1978,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1978,1977,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1978,1978,NY,Civil Rights--African American
1978,1978,NY,Civil Rights--African American
1978,1978,NY,Miscellaneous Social Issues
1978,1978,NY,Miscellaneous Social Issues
1978,1978,CA,Feminist or Womenês Movement
1978,1978,NY,Miscellaneous Social Issues
1978,1978,CA,Miscellaneous Social Issues
1978,1978,NY,Miscellaneous Social Issues
1978,1978,PA,Miscellaneous Social Issues
1978,1977,NH,Anti-Nuclear (Power) Movement
1978,1976,NH,Anti-Nuclear (Power) Movement
1978,1978,NH,Anti-Nuclear (Power) Movement
1978,1978,NH,Anti-Nuclear (Power) Movement
1978,1978,NH,Anti-Nuclear (Power) Movement
1978,1978,DC,Anti-Nuclear (Power) Movement
1978,1978,NJ,Civil Rights--African American
1978,1977,NJ,Civil Rights--African American
1978,1978,IL,Miscellaneous Social Issues
1978,1978,DC,Other
1978,1978,CA,Civil Rights--Gay and Lesbian
1978,1978,CA,Civil Rights--Gay and Lesbian
1978,1978,DC,Feminist or Womenês Movement
1978,1978,NY,Civil Rights--African American
1978,1978,NJ,Miscellaneous Social Issues
1978,1978,HI,Other
1978,1977,IL,Civil Rights -- Undifferentiated Minority Groups
1978,1978,NY,Civil Rights -- Undifferentiated Minority Groups
1978,1978,NY,Civil Rights -- Undifferentiated Minority Groups
1978,1978,PA,Civil Rights--Native Americans
1978,1978,ID,Animal Rights
1978,1978,CA,Other
1978,1973,NY,Miscellaneous Social Issues
1978,1978,DC,Anti-Nuclear (Power) Movement
1978,1978,DC,Anti-Nuclear (Power) Movement
1978,1978,MI,Miscellaneous Social Issues
1978,1976,NH,Anti-Nuclear (Power) Movement
1978,1977,OR,Anti-Nuclear (Power) Movement
1978,1978,GA,Other
1978,1978,RI,Environmental or Green Movement (excluding nuclear power)
1978,1978,PA,Miscellaneous Social Issues
1978,1978,NY,Anti-Nuclear (Power) Movement
1978,1978,NY,Environmental or Green Movement (excluding nuclear power)
1978,1978,DC,Feminist or Womenês Movement
1978,1978,DC,Miscellaneous Social Issues
1978,1978,DC,Miscellaneous Social Issues
1978,1978,NJ,Abortion
1978,1978,GA,Miscellaneous Social Issues
1978,1978,NY,Other
1978,1978,NY,Other
1978,1978,NY,Miscellaneous Social Issues
1978,1978,DC,Peace Movement
1978,1978,DC,Other
1978,1978,DC,Other
1978,1978,NY,Civil Rights--African American
1978,1978,DC,Civil Rights--Native Americans
1978,1978,MS,Civil Rights--African American
1978,1978,MS,Civil Rights--African American
1978,1978,DC,Feminist or Womenês Movement
1978,1978,IL,Anti-Ethnic Attacks/Hate or Bias Crimes
1978,1978,FL,Anti-Ethnic Attacks/Hate or Bias Crimes
1978,1978,NY,International Human and Civil Rights/Democratization
1978,1978,MI,Miscellaneous Social Issues
1978,1978,WA,Miscellaneous Social Issues
1978,1978,DC,Other
1978,1978,NJ,Miscellaneous Social Issues
1978,1978,NY,Civil Rights_ Pan Latino
1978,1978,NJ,Other
1978,1978,NY,International Human and Civil Rights/Democratization
1978,1978,CA,Other
1978,1978,NJ,Civil Rights--African American
1978,1978,DC,Civil Rights--Native Americans
1978,1978,AK,Miscellaneous Social Issues
1978,1978,NY,Civil Rights--African American
1978,1978,TX,Civil Rights_ Pan Latino
1978,1976,NY,Other
1978,1978,NY,Civil Rights--African American
1978,1978,NY,Other
1978,1978,DC,Civil Rights--Native Americans
1978,1978,DC,Civil Rights--Native Americans
1978,1978,NJ,International Human and Civil Rights/Democratization
1978,1978,NY,Other
1978,1978,MA,Other
1978,1978,NY,Other
1978,1978,MI,Feminist or Womenês Movement
1978,1978,MO,Feminist or Womenês Movement
1978,1978,CO,International Human and Civil Rights/Democratization
1978,1977,DC,Feminist or Womenês Movement
1978,1978,NJ,Miscellaneous Social Issues
1978,1978,NJ,Miscellaneous Social Issues
1978,1978,PR,Civil Rights_ Pan Latino
1978,1978,MO,Feminist or Womenês Movement
1978,1978,NY,Other
1978,1978,PA,Feminist or Womenês Movement
1978,1978,CA,Anti-Ethnic Attacks/Hate or Bias Crimes
1978,1978,DC,Anti-Nuclear (Power) Movement
1978,1978,NH,Anti-Nuclear (Power) Movement
1978,1978,GA,Other
1978,1978,DC,Miscellaneous Social Issues
1978,1978,DC,Civil Rights -- Undifferentiated Minority Groups
1978,1978,NJ,Abortion
1978,1978,NJ,Abortion
1978,1978,DC,Miscellaneous Social Issues
1978,1978,DC,Other
1978,1978,MS,Civil Rights--African American
1978,1978,IL,Miscellaneous Social Issues
1978,1978,NY,International Human and Civil Rights/Democratization
1978,1978,NY,International Human and Civil Rights/Democratization
1978,1978,MI,Miscellaneous Social Issues
1978,1978,WA,Civil Rights--Gay and Lesbian
1978,1972,DC,Civil Rights--Native Americans
1978,1978,NJ,Civil Rights -- Undifferentiated Minority Groups
1978,1978,NY,Other
1978,1977,CA,Anti-Ethnic Attacks/Hate or Bias Crimes
1978,1978,CA,Anti-Ethnic Attacks/Hate or Bias Crimes
1978,1978,CA,Anti-Ethnic Attacks/Hate or Bias Crimes
1978,,CA,Other
1978,1978,CA,Anti-Nuclear (Power) Movement
1978,1978,CA,Anti-Nuclear (Power) Movement
1978,1978,KY,Civil Rights--Disabled
1978,1978,DC,Civil Rights--Disabled
1978,1978,MS,Civil Rights--African American
1978,1978,MS,Civil Rights--African American
1978,1978,MS,Anti-Ethnic Attacks/Hate or Bias Crimes
1978,1978,MS,Civil Rights--African American
1978,1978,MS,Anti-Ethnic Attacks/Hate or Bias Crimes
1978,1978,MS,Civil Rights--African American
1978,1978,CA,Miscellaneous Social Issues
1978,1978,MS,Civil Rights--African American
1978,1978,CA,Civil Rights -- Undifferentiated Minority Groups
1978,1978,DC,Civil Rights--African American
1978,1978,DC,Feminist or Womenês Movement
1978,1978,DC,Feminist or Womenês Movement
1978,1978,NH,Anti-Nuclear (Power) Movement
1978,1978,MA,Miscellaneous Social Issues
1978,1978,MA,Anti-Ethnic Attacks/Hate or Bias Crimes
1978,1978,CA,Other
1978,1978,NY,Civil Rights--Gay and Lesbian
1978,1978,NY,Miscellaneous Social Issues
1978,1978,NJ,Miscellaneous Social Issues
1978,1978,NJ,Anti-Ethnic Attacks/Hate or Bias Crimes
1978,1978,LA,Anti-Ethnic Attacks/Hate or Bias Crimes
1978,1978,LA,Anti-Ethnic Attacks/Hate or Bias Crimes
1978,1978,LA,Anti-Ethnic Attacks/Hate or Bias Crimes
1978,1978,NY,Miscellaneous Social Issues
1978,1978,NY,Miscellaneous Social Issues
1978,1978,NM,Anti-Nuclear (Power) Movement
1978,1978,MI,Anti-Nuclear (Power) Movement
1978,1978,CA,Civil Rights--Mexican Americans
1978,1978,NY,Other
1978,1978,NY,Miscellaneous Social Issues
1978,1978,SD,Miscellaneous Social Issues
1978,1978,NY,Environmental or Green Movement (excluding nuclear power)
1978,1978,NY,Abortion
1978,1978,CA,Anti-Nuclear (Power) Movement
1978,1978,NY,Other
1978,1978,OR,Miscellaneous Social Issues
1978,1978,MA,Miscellaneous Social Issues
1978,1978,DC,Miscellaneous Social Issues
1978,1978,NY,Other
1978,1978,NY,Environmental or Green Movement (excluding nuclear power)
1978,1978,NY,Miscellaneous Social Issues
1978,1978,DC,Miscellaneous Social Issues
1978,1978,DC,Peace Movement
1978,1978,IL,Miscellaneous Social Issues
1978,1978,OH,Civil Rights--African American
1978,1978,NY,Miscellaneous Social Issues
1978,1978,MA,Anti-Nuclear (Power) Movement
1978,1978,PA,Miscellaneous Social Issues
1978,1978,DC,Feminist or Womenês Movement
1978,1978,CA,Peace Movement
1978,1978,OH,Other
1978,1978,AL,Civil Rights--African American
1978,1978,AL,Civil Rights--African American
1978,1978,DC,Other
1978,1978,DC,Miscellaneous Social Issues
1978,1978,NY,Civil Rights -- Undifferentiated Minority Groups
1978,1978,NY,Miscellaneous Social Issues
1978,1978,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1979,1979,CA,Other
1979,1979,NJ,Miscellaneous Social Issues
1979,1979,NC,Environmental or Green Movement (excluding nuclear power)
1979,1979,NY,Other
1979,1979,PA,Miscellaneous Social Issues
1979,1979,NY,Miscellaneous Social Issues
1979,1979,DC,Miscellaneous Social Issues
1979,1979,DC,International Human and Civil Rights/Democratization
1979,1979,DC,Environmental or Green Movement (excluding nuclear power)
1979,1979,NY,Miscellaneous Social Issues
1979,1979,DC,Feminist or Womenês Movement
1979,1979,AK,Miscellaneous Social Issues
1979,1979,NY,Civil Rights--African American
1979,1979,NY,Civil Rights--African American
1979,1979,MO,Miscellaneous Social Issues
1979,1979,NY,Other
1979,1979,DC,Miscellaneous Social Issues
1979,1979,DC,Other
1979,1979,PR,Peace Movement
1979,1973,CA,Civil Rights -- Undifferentiated Minority Groups
1979,1979,CA,Other
1979,1979,CA,Other
1979,1979,CA,Miscellaneous Social Issues
1979,1979,MI,Miscellaneous Social Issues
1979,1979,NY,Civil Rights--Disabled
1979,1979,NY,Miscellaneous Social Issues
1979,1973,AL,Miscellaneous Social Issues
1979,1979,NC,Small or Family Farmers or Organic Movement (Not Farm-workers)
1979,1979,NJ,Miscellaneous Social Issues
1979,1979,AK,Miscellaneous Social Issues
1979,1979,AK,Miscellaneous Social Issues
1979,1979,NY,Civil Rights--Disabled
1979,1979,NY,Civil Rights--Disabled
1979,1979,AK,Miscellaneous Social Issues
1979,1979,VA,Other
1979,1979,NY,Miscellaneous Social Issues
1979,1979,NY,Miscellaneous Social Issues
1979,1979,FL,Other
1979,1969,IL,Miscellaneous Social Issues
1979,1979,IL,Other
1979,1979,CA,Miscellaneous Social Issues
1979,1979,NY,Miscellaneous Social Issues
1979,1979,DC,Other
1979,,VA,Miscellaneous Social Issues
1979,,RI,Miscellaneous Social Issues
1979,,NY,Miscellaneous Social Issues
1979,1978,NY,Miscellaneous Social Issues
